NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,NOMBRE_SERVICIO,ESTADO_DEL_VEHICULO,NOMBRE_DE_LA_CLASE,FECHA DE REGISTRO,CANTIDAD
CUNDINAMARCA,RICAURTE,OFICIAL,ACTIVO,CAMION,2018,1
CUNDINAMARCA,RICAURTE,PUBLICO,ACTIVO,CAMION,2018,28
CUNDINAMARCA,RICAURTE,PARTICULAR,ACTIVO,CAMIONETA,2018,63
CUNDINAMARCA,RICAURTE,OFICIAL,ACTIVO,CAMIONETA,2018,3
CUNDINAMARCA,RICAURTE,PUBLICO,ACTIVO,CAMIONETA,2018,113
CUNDINAMARCA,RICAURTE,OFICIAL,ACTIVO,CAMPERO,2018,1
CUNDINAMARCA,RICAURTE,PARTICULAR,ACTIVO,CAMPERO,2018,4
CUNDINAMARCA,RICAURTE,NO REGISTRA,ACTIVO,CARGADOR,2018,3
CUNDINAMARCA,RICAURTE,PARTICULAR,ACTIVO,CICLOMOTOR,2018,1
CUNDINAMARCA,RICAURTE,PUBLICO,ACTIVO,MICROBUS,2018,6
CUNDINAMARCA,RICAURTE,NO REGISTRA,ACTIVO,MINICARGADOR,2018,2
CUNDINAMARCA,RICAURTE,NO REGISTRA,ACTIVO,MONTACARGAS,2018,1
CUNDINAMARCA,RICAURTE,PUBLICO,ACTIVO,MOTOCARRO,2018,6
CUNDINAMARCA,RICAURTE,PARTICULAR,ACTIVO,MOTOCARRO,2018,16
CUNDINAMARCA,RICAURTE,PARTICULAR,ACTIVO,MOTOCICLETA,2018,1236
CUNDINAMARCA,RICAURTE,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2018,9
CUNDINAMARCA,RICAURTE,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2018,1
CUNDINAMARCA,RICAURTE,NO REGISTRA,ACTIVO,TRACTOR,2018,1
CUNDINAMARCA,RICAURTE,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2018,3
CUNDINAMARCA,RICAURTE,PUBLICO,ACTIVO,VOLQUETA,2018,9
CUNDINAMARCA,SESQUILE,PARTICULAR,ACTIVO,AUTOMOVIL,2018,199
CUNDINAMARCA,SESQUILE,PUBLICO,ACTIVO,AUTOMOVIL,2018,1
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,BULDOZER,2018,2
CUNDINAMARCA,SESQUILE,PUBLICO,ACTIVO,BUS,2018,8
CUNDINAMARCA,SESQUILE,PUBLICO,ACTIVO,BUSETA,2018,3
CUNDINAMARCA,SESQUILE,OFICIAL,ACTIVO,CAMION,2018,6
CUNDINAMARCA,SESQUILE,PUBLICO,ACTIVO,CAMION,2018,31
CUNDINAMARCA,SESQUILE,PARTICULAR,ACTIVO,CAMION,2018,2
CUNDINAMARCA,SESQUILE,OFICIAL,ACTIVO,CAMIONETA,2018,1
CUNDINAMARCA,SESQUILE,PARTICULAR,ACTIVO,CAMIONETA,2018,200
CUNDINAMARCA,SESQUILE,PUBLICO,ACTIVO,CAMIONETA,2018,51
CUNDINAMARCA,SESQUILE,PARTICULAR,ACTIVO,CAMPERO,2018,34
CUNDINAMARCA,SESQUILE,OFICIAL,ACTIVO,CAMPERO,2018,1
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,CARGADOR,2018,10
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,CARGADORA FRONTAL,2018,1
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,EXCAVADORA,2018,8
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,GRUA,2018,1
CUNDINAMARCA,SESQUILE,PUBLICO,ACTIVO,MICROBUS,2018,5
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,MINICARGADOR,2018,5
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,MONTACARGAS,2018,7
CUNDINAMARCA,SESQUILE,OFICIAL,ACTIVO,MOTOCARRO,2018,1
CUNDINAMARCA,SESQUILE,PARTICULAR,ACTIVO,MOTOCICLETA,2018,29
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,MOTONIVELADORA,2018,1
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,PALA DRAGA,2018,3
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,PERFORADORA,2018,3
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,PILOTEADORA,2018,1
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,REMOLQUE,2018,5
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2018,11
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2018,85
CUNDINAMARCA,SESQUILE,PUBLICO,ACTIVO,TRACTOCAMION,2018,15
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,TRACTOR,2018,13
CUNDINAMARCA,SESQUILE,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2018,1
CUNDINAMARCA,SESQUILE,PUBLICO,ACTIVO,VOLQUETA,2018,5
CUNDINAMARCA,SIBATE,PARTICULAR,ACTIVO,AUTOMOVIL,2018,23
CUNDINAMARCA,SIBATE,PUBLICO,ACTIVO,BUS,2018,1
CUNDINAMARCA,SIBATE,PARTICULAR,ACTIVO,BUS,2018,2
CUNDINAMARCA,SIBATE,PUBLICO,ACTIVO,CAMION,2018,7
CUNDINAMARCA,SIBATE,PUBLICO,ACTIVO,CAMIONETA,2018,27
CUNDINAMARCA,SIBATE,PARTICULAR,ACTIVO,CAMIONETA,2018,13
CUNDINAMARCA,SIBATE,PARTICULAR,ACTIVO,CAMPERO,2018,2
CUNDINAMARCA,SIBATE,PUBLICO,ACTIVO,MICROBUS,2018,1
CUNDINAMARCA,SIBATE,PUBLICO,ACTIVO,MOTOCARRO,2018,1
CUNDINAMARCA,SIBATE,PARTICULAR,ACTIVO,MOTOCARRO,2018,3
CUNDINAMARCA,SIBATE,PARTICULAR,ACTIVO,MOTOCICLETA,2018,31
CUNDINAMARCA,SIBATE,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2018,1
CUNDINAMARCA,SIBATE,PUBLICO,ACTIVO,VOLQUETA,2018,1
CUNDINAMARCA,SILVANIA,PARTICULAR,ACTIVO,AUTOMOVIL,2018,5
CUNDINAMARCA,SILVANIA,PUBLICO,ACTIVO,CAMION,2018,2
CUNDINAMARCA,SILVANIA,PUBLICO,ACTIVO,CAMIONETA,2018,3
CUNDINAMARCA,SILVANIA,PARTICULAR,ACTIVO,CAMIONETA,2018,5
CUNDINAMARCA,SILVANIA,PARTICULAR,ACTIVO,CAMPERO,2018,1
CUNDINAMARCA,SILVANIA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,3
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,APILADOR,2018,1
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,APLANADORA,2018,1
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,AUTOHORMIGONERA,2018,1
CUNDINAMARCA,SOACHA,PUBLICO,ACTIVO,AUTOMOVIL,2018,7
CUNDINAMARCA,SOACHA,OFICIAL,ACTIVO,AUTOMOVIL,2018,15
CUNDINAMARCA,SOACHA,PARTICULAR,ACTIVO,AUTOMOVIL,2018,257
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,BULDOZER,2018,35
CUNDINAMARCA,SOACHA,PUBLICO,ACTIVO,BUS,2018,24
CUNDINAMARCA,SOACHA,PUBLICO,ACTIVO,BUSETA,2018,1
CUNDINAMARCA,SOACHA,PARTICULAR,ACTIVO,CAMION,2018,1
CUNDINAMARCA,SOACHA,OFICIAL,ACTIVO,CAMION,2018,1
CUNDINAMARCA,SOACHA,PUBLICO,ACTIVO,CAMION,2018,14
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,CAMION GRUA,2018,4
CUNDINAMARCA,SOACHA,OFICIAL,ACTIVO,CAMIONETA,2018,11
CUNDINAMARCA,SOACHA,PARTICULAR,ACTIVO,CAMIONETA,2018,66
CUNDINAMARCA,SOACHA,PUBLICO,ACTIVO,CAMIONETA,2018,203
CUNDINAMARCA,SOACHA,PUBLICO,ACTIVO,CAMPERO,2018,2
CUNDINAMARCA,SOACHA,OFICIAL,ACTIVO,CAMPERO,2018,6
CUNDINAMARCA,SOACHA,PARTICULAR,ACTIVO,CAMPERO,2018,11
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,CARGADOR,2018,42
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,CARGADORA FRONTAL,2018,1
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,CARRETILLA APILADORA,2018,1
CUNDINAMARCA,SOACHA,PARTICULAR,ACTIVO,CICLOMOTOR,2018,27
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,COMPACTADOR,2018,6
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,CRIBAS,2018,2
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,DUMPER (VOLQUETA ARTICULADA),2018,2
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,EXCAVADORA,2018,69
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,FRESADORA,2018,2
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,GRUA,2018,18
CUNDINAMARCA,SOACHA,PUBLICO,ACTIVO,MICROBUS,2018,10
CUNDINAMARCA,SOACHA,OFICIAL,ACTIVO,MICROBUS,2018,1
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2018,5
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,MINICARGADOR,2018,29
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,MONTACARGAS,2018,8
CUNDINAMARCA,SOACHA,PUBLICO,ACTIVO,MOTOCARRO,2018,3
CUNDINAMARCA,SOACHA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,45184
CUNDINAMARCA,SOACHA,OFICIAL,ACTIVO,MOTOCICLETA,2018,822
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2018,16
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,PALA DRAGA,2018,5
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,PAVIMENTADORA,2018,2
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,PLATAFORMA DE ELEVACION,2018,2
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,REMOLQUE,2018,1
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,RETROCARGADOR,2018,4
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2018,55
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2018,4
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,TALADRO PERFORACION POZO PETROLERO,2018,3
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,TRACTOR,2018,20
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,TRACTOR SOBRE ORUGA,2018,3
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,TRITURADORA,2018,5
CUNDINAMARCA,SOACHA,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2018,11
CUNDINAMARCA,SOPO,PARTICULAR,ACTIVO,AUTOMOVIL,2018,5
CUNDINAMARCA,SOPO,PARTICULAR,ACTIVO,CAMIONETA,2018,2
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,APLANADORA,2018,1
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,AUTOHORMIGONERA,2018,1
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,AUTOMOVIL,2018,11
CUNDINAMARCA,TENJO,PARTICULAR,ACTIVO,AUTOMOVIL,2018,551
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,BULDOZER,2018,16
CUNDINAMARCA,TENJO,PARTICULAR,ACTIVO,BUS,2018,1
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,BUS,2018,102
CUNDINAMARCA,TENJO,OFICIAL,ACTIVO,BUS,2018,5
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,BUSETA,2018,18
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,CAMION,2018,652
CUNDINAMARCA,TENJO,PARTICULAR,ACTIVO,CAMION,2018,14
CUNDINAMARCA,TENJO,OFICIAL,ACTIVO,CAMION,2018,5
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,CAMIONETA,2018,1621
CUNDINAMARCA,TENJO,PARTICULAR,ACTIVO,CAMIONETA,2018,516
CUNDINAMARCA,TENJO,OFICIAL,ACTIVO,CAMIONETA,2018,6
CUNDINAMARCA,TENJO,OFICIAL,ACTIVO,CAMPERO,2018,38
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,CAMPERO,2018,8
CUNDINAMARCA,TENJO,PARTICULAR,ACTIVO,CAMPERO,2018,91
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,CARGADOR,2018,39
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,CARGADORA FRONTAL,2018,1
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,CARRETILLA APILADORA,2018,2
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,COMPACTADOR,2018,12
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,COSECHADORA,2018,2
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,EXCAVADORA,2018,68
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,FRESADORA,2018,3
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,GRUA,2018,5
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,MICROBUS,2018,48
CUNDINAMARCA,TENJO,PARTICULAR,ACTIVO,MICROBUS,2018,6
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2018,4
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,MINI RETROEXCAVADORA,2018,1
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,MINICARGADOR,2018,30
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,MONTACARGAS,2018,38
CUNDINAMARCA,TENJO,PARTICULAR,ACTIVO,MOTOCARRO,2018,2
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,MOTOCARRO,2018,14
CUNDINAMARCA,TENJO,PARTICULAR,ACTIVO,MOTOCICLETA,2018,72
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,MOTONIVELADORA,2018,2
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,PAVIMENTADORA,2018,13
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,REMOLQUE,2018,1
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,RETROCARGADOR,2018,2
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2018,25
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2018,79
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,TRACTOCAMION,2018,66
CUNDINAMARCA,TENJO,OFICIAL,ACTIVO,TRACTOCAMION,2018,3
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,TRACTOR,2018,49
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,TRACTOR SOBRE ORUGA,2018,8
CUNDINAMARCA,TENJO,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2018,10
CUNDINAMARCA,TENJO,OFICIAL,ACTIVO,VOLQUETA,2018,17
CUNDINAMARCA,TENJO,PUBLICO,ACTIVO,VOLQUETA,2018,32
CUNDINAMARCA,UBATE,PARTICULAR,ACTIVO,AUTOMOVIL,2018,34
CUNDINAMARCA,UBATE,PUBLICO,ACTIVO,AUTOMOVIL,2018,12
CUNDINAMARCA,UBATE,PUBLICO,ACTIVO,BUSETA,2018,9
CUNDINAMARCA,UBATE,PUBLICO,ACTIVO,CAMION,2018,13
CUNDINAMARCA,UBATE,PUBLICO,ACTIVO,CAMIONETA,2018,14
CUNDINAMARCA,UBATE,PARTICULAR,ACTIVO,CAMIONETA,2018,48
CUNDINAMARCA,UBATE,PARTICULAR,ACTIVO,CAMPERO,2018,13
CUNDINAMARCA,UBATE,OFICIAL,ACTIVO,CAMPERO,2018,1
CUNDINAMARCA,UBATE,NO REGISTRA,ACTIVO,CARGADOR,2018,3
CUNDINAMARCA,UBATE,NO REGISTRA,ACTIVO,EXCAVADORA,2018,2
CUNDINAMARCA,UBATE,PUBLICO,ACTIVO,MICROBUS,2018,1
CUNDINAMARCA,UBATE,NO REGISTRA,ACTIVO,MINICARGADOR,2018,1
CUNDINAMARCA,UBATE,PARTICULAR,ACTIVO,MOTOCARRO,2018,1
CUNDINAMARCA,UBATE,OFICIAL,ACTIVO,MOTOCICLETA,2018,1
CUNDINAMARCA,UBATE,PARTICULAR,ACTIVO,MOTOCICLETA,2018,365
CUNDINAMARCA,UBATE,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2018,4
CUNDINAMARCA,UBATE,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2018,3
CUNDINAMARCA,UBATE,PUBLICO,ACTIVO,TRACTOCAMION,2018,4
CUNDINAMARCA,UBATE,PUBLICO,ACTIVO,VOLQUETA,2018,12
CUNDINAMARCA,VILLETA,PARTICULAR,ACTIVO,AUTOMOVIL,2018,28
CUNDINAMARCA,VILLETA,PUBLICO,ACTIVO,AUTOMOVIL,2018,7
CUNDINAMARCA,VILLETA,PUBLICO,ACTIVO,BUS,2018,3
CUNDINAMARCA,VILLETA,PUBLICO,ACTIVO,CAMION,2018,4
CUNDINAMARCA,VILLETA,OFICIAL,ACTIVO,CAMION,2018,2
CUNDINAMARCA,VILLETA,PARTICULAR,ACTIVO,CAMIONETA,2018,23
CUNDINAMARCA,VILLETA,PUBLICO,ACTIVO,CAMIONETA,2018,11
CUNDINAMARCA,VILLETA,PARTICULAR,ACTIVO,CAMPERO,2018,7
CUNDINAMARCA,VILLETA,PARTICULAR,ACTIVO,CUATRIMOTO,2018,1
CUNDINAMARCA,VILLETA,OFICIAL,ACTIVO,MOTOCICLETA,2018,3
CUNDINAMARCA,VILLETA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,423
CUNDINAMARCA,ZIPAQUIRA,PUBLICO,ACTIVO,AUTOMOVIL,2018,10
CUNDINAMARCA,ZIPAQUIRA,PARTICULAR,ACTIVO,AUTOMOVIL,2018,510
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,BULDOZER,2018,1
CUNDINAMARCA,ZIPAQUIRA,PUBLICO,ACTIVO,BUS,2018,26
CUNDINAMARCA,ZIPAQUIRA,PUBLICO,ACTIVO,BUSETA,2018,3
CUNDINAMARCA,ZIPAQUIRA,PUBLICO,ACTIVO,CAMION,2018,73
CUNDINAMARCA,ZIPAQUIRA,PARTICULAR,ACTIVO,CAMION,2018,3
CUNDINAMARCA,ZIPAQUIRA,OFICIAL,ACTIVO,CAMION,2018,1
CUNDINAMARCA,ZIPAQUIRA,PUBLICO,ACTIVO,CAMIONETA,2018,73
CUNDINAMARCA,ZIPAQUIRA,PARTICULAR,ACTIVO,CAMIONETA,2018,289
CUNDINAMARCA,ZIPAQUIRA,OFICIAL,ACTIVO,CAMIONETA,2018,4
CUNDINAMARCA,ZIPAQUIRA,OFICIAL,ACTIVO,CAMPERO,2018,1
CUNDINAMARCA,ZIPAQUIRA,PARTICULAR,ACTIVO,CAMPERO,2018,38
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,CARGADOR,2018,15
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,CARRETILLA APILADORA,2018,2
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,CARRETILLA ELEVADORA,2018,1
CUNDINAMARCA,ZIPAQUIRA,PARTICULAR,ACTIVO,CICLOMOTOR,2018,86
CUNDINAMARCA,ZIPAQUIRA,PARTICULAR,ACTIVO,CUATRIMOTO,2018,16
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,EXCAVADORA,2018,13
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,FRESADORA,2018,1
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,GRUA,2018,1
CUNDINAMARCA,ZIPAQUIRA,PUBLICO,ACTIVO,MICROBUS,2018,25
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2018,5
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,MINICARGADOR,2018,5
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,MONTACARGAS,2018,7
CUNDINAMARCA,ZIPAQUIRA,PARTICULAR,ACTIVO,MOTOCARRO,2018,2
CUNDINAMARCA,ZIPAQUIRA,PUBLICO,ACTIVO,MOTOCARRO,2018,1
CUNDINAMARCA,ZIPAQUIRA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,1635
CUNDINAMARCA,ZIPAQUIRA,OFICIAL,ACTIVO,MOTOCICLETA,2018,17
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,PLATAFORMA DE ELEVACION,2018,1
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,REMOLQUE,2018,13
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,RETROCARGADOR,2018,1
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2018,12
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2018,407
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,TALADRO PERFORACION POZO PETROLERO,2018,1
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,TRACTOR,2018,34
CUNDINAMARCA,ZIPAQUIRA,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2018,2
CUNDINAMARCA,ZIPAQUIRA,PUBLICO,ACTIVO,VOLQUETA,2018,1
GUAINIA,INIRIDA,PARTICULAR,ACTIVO,MOTOCARRO,2018,35
GUAINIA,INIRIDA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,142
GUAINIA,INIRIDA,OFICIAL,ACTIVO,MOTOCICLETA,2018,3
GUAVIARE,SAN JOSE DEL GUAVIARE,PUBLICO,ACTIVO,AUTOMOVIL,2018,3
GUAVIARE,SAN JOSE DEL GUAVIARE,PUBLICO,ACTIVO,CAMION,2018,1
GUAVIARE,SAN JOSE DEL GUAVIARE,PARTICULAR,ACTIVO,CAMIONETA,2018,1
GUAVIARE,SAN JOSE DEL GUAVIARE,PUBLICO,ACTIVO,CAMIONETA,2018,10
GUAVIARE,SAN JOSE DEL GUAVIARE,OFICIAL,ACTIVO,CAMIONETA,2018,3
GUAVIARE,SAN JOSE DEL GUAVIARE,OFICIAL,ACTIVO,CUATRIMOTO,2018,19
GUAVIARE,SAN JOSE DEL GUAVIARE,PUBLICO,ACTIVO,MICROBUS,2018,1
GUAVIARE,SAN JOSE DEL GUAVIARE,PARTICULAR,ACTIVO,MOTOCARRO,2018,6
GUAVIARE,SAN JOSE DEL GUAVIARE,OFICIAL,ACTIVO,MOTOCICLETA,2018,10
GUAVIARE,SAN JOSE DEL GUAVIARE,PARTICULAR,ACTIVO,MOTOCICLETA,2018,1423
GUAVIARE,SAN JOSE DEL GUAVIARE,NO REGISTRA,ACTIVO,TRACTOR,2018,13
HUILA,AIPE,PARTICULAR,ACTIVO,AUTOMOVIL,2018,1
HUILA,GARZON,PUBLICO,ACTIVO,AUTOMOVIL,2018,1
HUILA,GARZON,PARTICULAR,ACTIVO,AUTOMOVIL,2018,24
HUILA,GARZON,OFICIAL,ACTIVO,CAMIONETA,2018,5
HUILA,GARZON,PARTICULAR,ACTIVO,CAMIONETA,2018,22
HUILA,GARZON,PUBLICO,ACTIVO,CAMPERO,2018,1
HUILA,GARZON,OFICIAL,ACTIVO,CAMPERO,2018,1
HUILA,GARZON,PARTICULAR,ACTIVO,CAMPERO,2018,5
HUILA,GARZON,PARTICULAR,ACTIVO,MOTOCARRO,2018,13
HUILA,GARZON,PARTICULAR,ACTIVO,MOTOCICLETA,2018,1367
HUILA,GUADALUPE,PARTICULAR,ACTIVO,AUTOMOVIL,2018,10
HUILA,GUADALUPE,PUBLICO,ACTIVO,CAMIONETA,2018,1
HUILA,GUADALUPE,OFICIAL,ACTIVO,CAMIONETA,2018,1
HUILA,GUADALUPE,PARTICULAR,ACTIVO,CAMIONETA,2018,3
HUILA,GUADALUPE,PARTICULAR,ACTIVO,CAMPERO,2018,2
HUILA,GUADALUPE,PARTICULAR,ACTIVO,MOTOCARRO,2018,3
HUILA,GUADALUPE,PARTICULAR,ACTIVO,MOTOCICLETA,2018,325
HUILA,LA PLATA,PARTICULAR,ACTIVO,AUTOMOVIL,2018,14
HUILA,LA PLATA,PUBLICO,ACTIVO,CAMION,2018,1
HUILA,LA PLATA,PUBLICO,ACTIVO,CAMIONETA,2018,4
HUILA,LA PLATA,OFICIAL,ACTIVO,CAMIONETA,2018,4
HUILA,LA PLATA,PARTICULAR,ACTIVO,CAMIONETA,2018,12
HUILA,LA PLATA,PARTICULAR,ACTIVO,CAMPERO,2018,5
HUILA,LA PLATA,NO REGISTRA,ACTIVO,EXCAVADORA,2018,1
HUILA,LA PLATA,PARTICULAR,ACTIVO,MOTOCARRO,2018,4
HUILA,LA PLATA,OFICIAL,ACTIVO,MOTOCICLETA,2018,3
HUILA,LA PLATA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,1013
HUILA,NEIVA,PUBLICO,ACTIVO,AUTOMOVIL,2018,46
HUILA,NEIVA,PARTICULAR,ACTIVO,AUTOMOVIL,2018,1403
HUILA,NEIVA,PUBLICO,ACTIVO,BUS,2018,6
HUILA,NEIVA,PARTICULAR,ACTIVO,CAMION,2018,17
HUILA,NEIVA,PUBLICO,ACTIVO,CAMION,2018,43
HUILA,NEIVA,OFICIAL,ACTIVO,CAMION,2018,3
HUILA,NEIVA,PARTICULAR,ACTIVO,CAMIONETA,2018,1095
HUILA,NEIVA,OFICIAL,ACTIVO,CAMIONETA,2018,25
HUILA,NEIVA,PUBLICO,ACTIVO,CAMIONETA,2018,69
HUILA,NEIVA,OFICIAL,ACTIVO,CAMPERO,2018,4
HUILA,NEIVA,PARTICULAR,ACTIVO,CAMPERO,2018,138
HUILA,NEIVA,PUBLICO,ACTIVO,CAMPERO,2018,2
HUILA,NEIVA,PUBLICO,ACTIVO,MICROBUS,2018,28
HUILA,NEIVA,PARTICULAR,ACTIVO,MOTOCARRO,2018,4
HUILA,NEIVA,OFICIAL,ACTIVO,MOTOCICLETA,2018,323
HUILA,NEIVA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,221
HUILA,NEIVA,NO REGISTRA,ACTIVO,REMOLQUE,2018,2
HUILA,NEIVA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2018,16
HUILA,NEIVA,PUBLICO,ACTIVO,TRACTOCAMION,2018,2
HUILA,NEIVA,OFICIAL,ACTIVO,VOLQUETA,2018,1
HUILA,NEIVA,PUBLICO,ACTIVO,VOLQUETA,2018,1
HUILA,PALERMO,PARTICULAR,ACTIVO,AUTOMOVIL,2018,187
HUILA,PALERMO,NO REGISTRA,ACTIVO,BULDOZER,2018,2
