DEPARTAMENTO,MUNICIPIO,CODIGO DANE,CLASE BIEN,FECHA HECHO,CANTIDAD,TIPO_VEHICULO,AÑO,CODIGO_DANE_MUNICIPIO
ANTIOQUIA,COPACABANA,52120,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,52120
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,50001
QUINDIO,ARMENIA (CT),63001,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,63001
HUILA,NEIVA (CT),41001,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,41001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,50010
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,50880
VALLE,CALI (CT),76001,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,76001
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,85001
ANTIOQUIA,EBEJICO,52400,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,52400
PUTUMAYO,PUERTO ASIS,86568,MOTOCICLETA,2010-12-27,1,MOTOCICLETA,2010,86568
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-12-27,1,AUTOMOTOR,2010,50010
ANTIOQUIA,MONTEBELLO,54670,CAMPERO,2010-12-27,1,AUTOMOTOR,2010,54670
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2010-12-27,1,AUTOMOTOR,2010,50010
VALLE,CALI (CT),76001,MICROBUS,2010-12-27,1,AUTOMOTOR,2010,76001
META,VILLAVICENCIO (CT),50001,TRACTO CAMION,2010-12-27,1,AUTOMOTOR,2010,50001
VALLE,CALI (CT),76001,AUTOMOVIL,2010-12-27,1,AUTOMOTOR,2010,76001
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2010-12-27,1,AUTOMOTOR,2010,11001
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2010-12-27,1,AUTOMOTOR,2010,11001
CAUCA,BOLIVAR,19100,MOTOCICLETA,2010-12-28,1,MOTOCICLETA,2010,19100
VALLE,CALI (CT),76001,MOTOCICLETA,2010-12-28,1,MOTOCICLETA,2010,76001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-12-28,1,MOTOCICLETA,2010,50010
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2010-12-28,1,MOTOCICLETA,2010,50001
CUNDINAMARCA,MADRID,25430,MOTOCICLETA,2010-12-28,1,MOTOCICLETA,2010,25430
CALDAS,AGUADAS,17013,MOTOCICLETA,2010-12-28,1,MOTOCICLETA,2010,17013
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2010-12-28,1,MOTOCICLETA,2010,54001
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2010-12-28,1,MOTOCICLETA,2010,50880
NARINO,SAN ANDRES DE TUMACO,52835,CAMIONETA,2010-12-28,1,AUTOMOTOR,2010,52835
MAGDALENA,SANTA MARTA (CT),47001,CAMIONETA,2010-12-28,1,AUTOMOTOR,2010,47001
ANTIOQUIA,ITAGUI,53600,TAXI,2010-12-28,1,AUTOMOTOR,2010,53600
VALLE,CALI (CT),76001,AUTOMOVIL,2010-12-28,1,AUTOMOTOR,2010,76001
NARINO,SAN ANDRES DE TUMACO,52835,AUTOMOVIL,2010-12-28,1,AUTOMOTOR,2010,52835
CUNDINAMARCA,SOACHA,25754,AUTOMOVIL,2010-12-28,1,AUTOMOTOR,2010,25754
ANTIOQUIA,CALDAS,51290,AUTOMOVIL,2010-12-28,1,AUTOMOTOR,2010,51290
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-12-28,1,AUTOMOTOR,2010,50010
ANTIOQUIA,BELLO,50880,CAMIONETA,2010-12-28,1,AUTOMOTOR,2010,50880
QUINDIO,LA TEBAIDA,63401,CAMIONETA,2010-12-28,1,AUTOMOTOR,2010,63401
ANTIOQUIA,ITAGUI,53600,AUTOMOVIL,2010-12-28,1,AUTOMOTOR,2010,53600
QUINDIO,ARMENIA (CT),63001,CAMIONETA,2010-12-28,1,AUTOMOTOR,2010,63001
ANTIOQUIA,ENVIGADO,52660,AUTOMOVIL,2010-12-28,1,AUTOMOTOR,2010,52660
CUNDINAMARCA,TENA,25797,CAMION,2010-12-28,1,AUTOMOTOR,2010,25797
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-12-28,1,AUTOMOTOR,2010,50010
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-12-29,1,MOTOCICLETA,2010,52001
VALLE,CALI (CT),76001,MOTOCICLETA,2010-12-29,1,MOTOCICLETA,2010,76001
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2010-12-29,1,MOTOCICLETA,2010,53600
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2010-12-29,1,MOTOCICLETA,2010,85001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-12-29,1,MOTOCICLETA,2010,50010
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-12-29,1,MOTOCICLETA,2010,11001
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2010-12-29,1,MOTOCICLETA,2010,54001
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2010-12-29,1,MOTOCICLETA,2010,50001
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-12-29,1,AUTOMOTOR,2010,11001
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2010-12-29,1,AUTOMOTOR,2010,80010
QUINDIO,ARMENIA (CT),63001,CAMIONETA,2010-12-29,1,AUTOMOTOR,2010,63001
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-12-29,1,AUTOMOTOR,2010,11001
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,52001
VALLE,CALI (CT),76001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,76001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,50010
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,13001
HUILA,NEIVA (CT),41001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,41001
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,54001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,11001
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,66001
RISARALDA,SANTA ROSA DE CABAL,66682,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,66682
ANTIOQUIA,TURBO,58370,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,58370
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,50001
ANTIOQUIA,AMALFI,50310,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,50310
CESAR,AGUSTIN CODAZZI,20013,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,20013
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,50880
NARINO,LA UNION,52399,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,52399
VALLE,VIJES,76869,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,76869
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2010-12-30,1,MOTOCICLETA,2010,70001
VALLE,CALI (CT),76001,CAMIONETA,2010-12-30,1,AUTOMOTOR,2010,76001
ANTIOQUIA,BELLO,50880,CAMIONETA,2010-12-30,1,AUTOMOTOR,2010,50880
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-12-30,1,AUTOMOTOR,2010,50010
MAGDALENA,SANTA MARTA (CT),47001,CAMPERO,2010-12-30,1,AUTOMOTOR,2010,47001
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-12-30,1,AUTOMOTOR,2010,11001
CUNDINAMARCA,NEMOCON,25486,AUTOMOVIL,2010-12-30,1,AUTOMOTOR,2010,25486
CESAR,VALLEDUPAR (CT),20001,AUTOMOVIL,2010-12-30,1,AUTOMOTOR,2010,20001
BOLIVAR,CARTAGENA (CT),13001,AUTOMOVIL,2010-12-30,1,AUTOMOTOR,2010,13001
ANTIOQUIA,BELLO,50880,CAMION,2010-12-30,1,AUTOMOTOR,2010,50880
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2010-12-31,1,MOTOCICLETA,2010,47001
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2010-12-31,1,MOTOCICLETA,2010,50001
VALLE,GUACARI,76318,MOTOCICLETA,2010-12-31,1,MOTOCICLETA,2010,76318
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-12-31,1,MOTOCICLETA,2010,11001
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2010-12-31,1,MOTOCICLETA,2010,44001
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2010-12-31,1,MOTOCICLETA,2010,68001
VALLE,CALI (CT),76001,MOTOCICLETA,2010-12-31,1,MOTOCICLETA,2010,76001
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-12-31,1,AUTOMOTOR,2010,50010
ATLANTICO,BARRANQUILLA (CT),80010,CAMION,2010-12-31,1,AUTOMOTOR,2010,80010
ANTIOQUIA,APARTADO,50450,CAMION,2010-12-31,1,AUTOMOTOR,2010,50450
CUNDINAMARCA,LA CALERA,25377,CAMIONETA,2010-12-31,1,AUTOMOTOR,2010,25377
CUNDINAMARCA,CHIA,25175,AUTOMOVIL,2010-12-31,1,AUTOMOTOR,2010,25175
VALLE,CALI (CT),76001,AUTOMOVIL,2010-12-31,1,AUTOMOTOR,2010,76001
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2010-12-31,1,AUTOMOTOR,2010,50010
ANTIOQUIA,CHIGORODO,51720,AUTOMOVIL,2010-12-31,1,AUTOMOTOR,2010,51720
NORTE DE SANTANDER,CUCUTA (CT),54001,AUTOMOVIL,2010-12-31,1,AUTOMOTOR,2010,54001
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,80010
PUTUMAYO,MOCOA (CT),86001,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,86001
NARINO,CONSACA,52207,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,52207
QUINDIO,QUIMBAYA,63594,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,63594
NARINO,SAPUYES,52720,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,52720
HUILA,PITAL,41548,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,41548
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,19001
ATLANTICO,MALAMBO,84330,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,84330
ATLANTICO,SABANALARGA,86380,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,86380
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2011-01-01,1,MOTOCICLETA,2011,50001
CUNDINAMARCA,GACHANCIPA,25295,CAMIONETA,2011-01-01,1,AUTOMOTOR,2011,25295
ANTIOQUIA,GIRARDOTA,53080,CAMPERO,2011-01-01,1,AUTOMOTOR,2011,53080
ATLANTICO,SOLEDAD,87580,TRACTOMULA,2011-01-01,1,AUTOMOTOR,2011,87580
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2011-01-01,1,AUTOMOTOR,2011,11001
CAUCA,POPAYAN (CT),19001,AUTOMOVIL,2011-01-01,1,AUTOMOTOR,2011,19001
QUINDIO,ARMENIA (CT),63001,CAMION,2011-01-01,1,AUTOMOTOR,2011,63001
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2011-01-01,1,AUTOMOTOR,2011,80010
NARINO,PASTO (CT),52001,AUTOMOVIL,2011-01-01,1,AUTOMOTOR,2011,52001
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,66001
QUINDIO,ARMENIA (CT),63001,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,63001
VALLE,CALI (CT),76001,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,76001
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,13001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,11001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,50010
CESAR,CURUMANI,20228,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,20228
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,54001
NARINO,LA UNION,52399,MOTOCICLETA,2011-01-02,1,MOTOCICLETA,2011,52399
NARINO,PASTO (CT),52001,CAMPERO,2011-01-02,1,AUTOMOTOR,2011,52001
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2011-01-02,1,AUTOMOTOR,2011,11001
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2011-01-02,1,AUTOMOTOR,2011,50010
VALLE,CALI (CT),76001,AUTOMOVIL,2011-01-02,1,AUTOMOTOR,2011,76001
CUNDINAMARCA,FUSAGASUGA,25290,AUTOMOVIL,2011-01-02,1,AUTOMOTOR,2011,25290
ANTIOQUIA,ANDES,50340,AUTOMOVIL,2011-01-02,1,AUTOMOTOR,2011,50340
NORTE DE SANTANDER,CUCUTA (CT),54001,AUTOMOVIL,2011-01-02,1,AUTOMOTOR,2011,54001
ANTIOQUIA,BELLO,50880,CAMIONETA,2011-01-02,1,AUTOMOTOR,2011,50880
NARINO,IPIALES,52356,AUTOMOVIL,2011-01-02,1,AUTOMOTOR,2011,52356
BOGOTA,BOGOTA D.C. (CT),11001,TAXI,2011-01-02,1,AUTOMOTOR,2011,11001
RISARALDA,PEREIRA (CT),66001,AUTOMOVIL,2011-01-02,1,AUTOMOTOR,2011,66001
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2011-01-02,1,AUTOMOTOR,2011,50010
CUNDINAMARCA,GIRARDOT,25307,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,25307
VALLE,PALMIRA,76520,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,76520
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,52660
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,13001
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,66001
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,73001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,11001
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,95001
VALLE,CALI (CT),76001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,76001
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,52835
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,80010
ANTIOQUIA,CAREPA,51470,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,51470
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,50010
CALDAS,MANIZALES (CT),17001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,17001
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,68001
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,20001
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,47001
VALLE,JAMUNDI,76364,MOTOCICLETA,2011-01-03,1,MOTOCICLETA,2011,76364
VALLE,JAMUNDI,76364,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,76364
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,80010
SANTANDER,BUCARAMANGA (CT),68001,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,68001
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,11001
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2011-01-03,1,AUTOMOTOR,2011,50010
VALLE,PALMIRA,76520,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,76520
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,50010
NARINO,PASTO (CT),52001,CAMPERO,2011-01-03,1,AUTOMOTOR,2011,52001
NARINO,PASTO (CT),52001,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,52001
VALLE,PALMIRA,76520,CAMIONETA,2011-01-03,1,AUTOMOTOR,2011,76520
QUINDIO,ARMENIA (CT),63001,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,63001
CAUCA,POPAYAN (CT),19001,CAMPERO,2011-01-03,1,AUTOMOTOR,2011,19001
VALLE,CALI (CT),76001,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,76001
RISARALDA,PEREIRA (CT),66001,AUTOMOVIL,2011-01-03,1,AUTOMOTOR,2011,66001
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2011-01-03,1,AUTOMOTOR,2011,50010
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,52835
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,19001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,11001
GUAJIRA,MAICAO,44430,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,44430
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,50010
VALLE,EL CERRITO,76248,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,76248
ANTIOQUIA,REMEDIOS,56040,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,56040
ANTIOQUIA,CACERES,51200,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,51200
NARINO,PASTO (CT),52001,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,52001
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,66001
HUILA,PITALITO,41551,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,41551
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,44001
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,70001
ANTIOQUIA,EL CARMEN DE VIBORAL,51480,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,51480
ANTIOQUIA,SEGOVIA,57360,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,57360
SUCRE,MORROA,70473,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,70473
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,54001
TOLIMA,COELLO,73200,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,73200
ANTIOQUIA,MARINILLA,54400,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,54400
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2011-01-04,1,MOTOCICLETA,2011,68001
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,50010
ANTIOQUIA,GUARNE,53180,CAMPERO,2011-01-04,1,AUTOMOTOR,2011,53180
ANTIOQUIA,RIONEGRO,56150,CAMPERO,2011-01-04,1,AUTOMOTOR,2011,56150
ANTIOQUIA,LA CEJA,53760,CAMIONETA,2011-01-04,1,AUTOMOTOR,2011,53760
NARINO,PASTO (CT),52001,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,52001
RISARALDA,PEREIRA (CT),66001,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,66001
PUTUMAYO,PUERTO ASIS,86568,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,86568
SANTANDER,BUCARAMANGA (CT),68001,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,68001
META,ACACIAS,50006,CAMIONETA,2011-01-04,1,AUTOMOTOR,2011,50006
CALDAS,MANIZALES (CT),17001,CAMIONETA,2011-01-04,1,AUTOMOTOR,2011,17001
CASANARE,YOPAL (CT),85001,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,85001
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2011-01-04,1,AUTOMOTOR,2011,11001
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2011-01-04,1,AUTOMOTOR,2011,50010
NORTE DE SANTANDER,CUCUTA (CT),54001,CAMIONETA,2011-01-04,1,AUTOMOTOR,2011,54001
NORTE DE SANTANDER,CUCUTA (CT),54001,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,54001
QUINDIO,FILANDIA,63272,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,63272
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2011-01-04,1,AUTOMOTOR,2011,11001
NARINO,PASTO (CT),52001,CAMPERO,2011-01-04,1,AUTOMOTOR,2011,52001
GUAJIRA,MAICAO,44430,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,44430
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,50010
CESAR,MANAURE,20443,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,20443
CORDOBA,CERETE,23162,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,23162
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,23001
CORDOBA,PLANETA RICA,23555,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,23555
VALLE,CALI (CT),76001,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,76001
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,73001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,11001
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,50880
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,80010
QUINDIO,MONTENEGRO,63470,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,63470
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,50001
SANTANDER,GIRON,68307,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,68307
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2011-01-05,1,MOTOCICLETA,2011,19001
SANTANDER,BUCARAMANGA (CT),68001,AUTOMOVIL,2011-01-05,1,AUTOMOTOR,2011,68001
CAUCA,EL TAMBO,19256,MICROBUS,2011-01-05,1,AUTOMOTOR,2011,19256
VALLE,CARTAGO,76147,AUTOMOVIL,2011-01-05,1,AUTOMOTOR,2011,76147
VALLE,CALI (CT),76001,AUTOMOVIL,2011-01-05,1,AUTOMOTOR,2011,76001
CAUCA,PIENDAMO,19548,AUTOMOVIL,2011-01-05,1,AUTOMOTOR,2011,19548
ANTIOQUIA,COPACABANA,52120,CAMION,2011-01-05,1,AUTOMOTOR,2011,52120
NARINO,IPIALES,52356,CAMIONETA,2011-01-05,1,AUTOMOTOR,2011,52356
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2011-01-05,1,AUTOMOTOR,2011,80010
CAUCA,POPAYAN (CT),19001,CAMIONETA,2011-01-05,1,AUTOMOTOR,2011,19001
CAUCA,POPAYAN (CT),19001,AUTOMOVIL,2011-01-05,1,AUTOMOTOR,2011,19001
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2011-01-05,1,AUTOMOTOR,2011,50010
ANTIOQUIA,COPACABANA,52120,TAXI,2011-01-05,1,AUTOMOTOR,2011,52120
ATLANTICO,BARRANQUILLA (CT),80010,TRACTO CAMION,2011-01-05,1,AUTOMOTOR,2011,80010
META,VILLAVICENCIO (CT),50001,CAMION,2011-01-05,1,AUTOMOTOR,2011,50001
ANTIOQUIA,SAN PEDRO,56640,CAMPERO,2011-01-05,1,AUTOMOTOR,2011,56640
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2011-01-05,1,AUTOMOTOR,2011,11001
CUNDINAMARCA,SOACHA,25754,BUS,2011-01-05,1,AUTOMOTOR,2011,25754
HUILA,NEIVA (CT),41001,AUTOMOVIL,2011-01-05,1,AUTOMOTOR,2011,41001
VALLE,JAMUNDI,76364,AUTOMOVIL,2011-01-05,1,AUTOMOTOR,2011,76364
VALLE,EL CERRITO,76248,CAMIONETA,2011-01-05,1,AUTOMOTOR,2011,76248
VALLE,CALI (CT),76001,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,76001
SUCRE,SAN MARCOS,70708,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,70708
CASANARE,PAZ DE ARIPORO,85250,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,85250
ANTIOQUIA,RIONEGRO,56150,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,56150
BOYACA,PUERTO BOYACA,15572,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,15572
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,19001
VALLE,GUADALAJARA DE BUGA,76111,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,76111
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,50010
VALLE,PALMIRA,76520,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,76520
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,54001
CASANARE,VILLANUEVA,85440,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,85440
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,27001
RISARALDA,APIA,66045,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,66045
CORDOBA,CERETE,23162,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,23162
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2011-01-06,1,MOTOCICLETA,2011,70001
